240849_at,1556314_a_at,233846_at,1554154_at,233443_at,242306_at,235775_at,224370_s_at,238023_at,230291_s_at,1555548_at,223168_at,224066_s_at,232421_at,202063_s_at,1560303_at,244630_at,1553600_at,228878_s_at,237643_at,204059_s_at,1558154_at,244268_x_at,1567237_at,244070_at,235072_s_at,242366_at,1555979_at,238821_at,228933_at,221948_s_at,1569362_at,236933_at,215137_at,217593_at,226573_at,1557322_at,217462_at,208138_at,224133_at,224810_s_at,201181_at,221954_at,211171_s_at,1566690_at,1563946_at,217413_s_at,239843_at,212848_s_at,233447_at,206827_s_at,207289_at,236040_at,219355_at,237707_at,219495_s_at,239657_x_at,209159_s_at,244626_at,209811_at,202056_at,237696_at,51158_at,227196_at,1552734_at,225366_at,1567590_at,208819_at,241458_at,226607_at,201489_at,232189_at,229562_at,1561928_s_at,243283_at,235889_at,230300_at,1566577_at,208878_s_at,219461_at,1555962_at,237851_at,234373_x_at,228405_at,225363_at,234271_at,242180_at,205486_at,237464_at,242767_at,1553235_at,221676_s_at,236849_at,238245_at,204633_s_at,218979_at,232076_at,241361_at,232674_at,233835_at,236195_x_at,1553640_at,242980_at,1563327_a_at,231541_s_at,204689_at,211551_at,216338_s_at,212864_at,207004_at,217142_at,220778_x_at,212342_at,228949_at,212799_at,228757_at,234110_at,207084_at,225915_at,234972_at,244494_at,233871_at,227728_at,233439_at,215372_x_at,215507_x_at,236887_at,230978_at,1556228_a_at,227618_at,230100_x_at,219842_at,210310_s_at,233812_at,239135_at,212839_s_at,211445_x_at,226115_at,225024_at,227738_s_at,220615_s_at,238035_at,230855_at,244779_at,223888_s_at,204108_at,201056_at,1564876_s_at,241556_at,224975_at,235934_at,241817_at,1555687_a_at,1555888_at,209475_at,201773_at,208901_s_at,230514_s_at,211500_at,213345_at,1561631_at,204055_s_at,228415_at,238476_at,235825_at,222020_s_at,227476_at,210341_at,233381_at,226512_at,242847_at,229482_at,213222_at,206342_x_at,209001_s_at,236577_at,232829_at,216888_at,203769_s_at,221408_x_at,1567068_at,202254_at,204648_at,225013_at,1558937_s_at,225880_at,216794_at,203080_s_at,1565306_a_at,202266_at,221840_at,244667_at,215636_at,241143_at,217597_x_at,222498_at,244160_at,228412_at,208070_s_at,243009_at,Class
50.9515,11.4847,35.8186,32.5046,45.8491,15.2616,11.7459,5.48993,20.1852,7.19278,43.0512,188.553,20.1848,15.2432,16.4759,10.1096,38.1203,37.568,52.5976,44.5546,11.4329,57.0949,140.883,20.2457,19.8779,447.128,382.732,32.345,9.75355,51.8356,50.2343,7.2442,49.1907,63.2801,55.3099,53.9591,18.6586,31.4612,46.3509,58.9356,2284.53,191.16,256.294,17.2095,60.4833,70.5685,79.6838,166.723,59.9334,16.9456,65.8769,91.8464,27.5132,29.5293,10.3358,34.3769,80.8282,18.9444,9.78811,60.7149,253.836,15.3249,21.3927,10.3097,10.4065,102.946,12.6543,1026.28,43.8633,133.878,850.237,41.4599,81.3176,40.0383,10.3668,21.6789,38.1438,46.844,295.574,16.8182,47.3313,59.4099,65.6984,112.156,3689.78,36.5121,34.3191,151.694,29.7938,15.1696,34.0903,674.87,21.4989,39.5008,411.992,182.976,92.0154,47.5247,28.6045,19.9141,77.4674,20.1491,12.8246,16.6126,35.2987,211.006,21.686,323.323,433.952,115.81,159.585,112.881,54.5286,436.907,369.736,65.2472,5.76325,16.7565,32.252,134.886,23.2028,12.2937,317.83,28.7277,129.447,59.4099,23.0307,21.5267,151.377,347.912,101.506,14.2598,22.7586,65.0982,1624.35,7.98129,1379.95,72.9309,111.437,183.874,329.624,388.871,53.2141,55.5005,22.3874,151.696,74.3183,51.106,57.5871,28.4244,42.7471,145.335,13.915,372.67,546.045,378.527,817.698,18.5696,108.746,79.8133,8.00162,24.9979,255.09,294.997,22.1395,17.6888,251.68,19.6567,66.0913,115.997,63.6521,26.7473,87.3762,714.654,1264.34,12.2117,112.009,54.5013,53.9042,41.9668,36.8231,77.833,139.804,21.9489,10.8768,124.057,31.4036,579.301,22.0376,1190.22,1293.6,59.7411,13.8594,42.6149,99.9008,117.639,49.6458,173.312,173.618,15.9342,Autism
65.0321,24.7195,33.7673,33.3041,38.6521,12.5136,10.838,4.94495,13.1205,6.44227,29.5877,261.438,18.2798,16.0336,26.3778,8.48613,35.123,28.2783,46.4937,39.1881,14.7618,44.0487,194.796,15.0231,18.1768,654.862,393.243,21.2563,14.2454,40.273,43.3298,9.15034,48.6509,50.9616,51.4983,45.9976,21.8968,24.8742,41.0193,50.4168,2674.38,245.511,330.543,12.0791,65.5945,65.2259,59.7882,284.732,55.1999,12.4779,53.3358,84.6814,29.1781,25.4344,8.91291,64.7734,64.7719,16.4834,8.05857,72.1352,341.801,13.2086,17.3276,8.24097,10.8309,180.584,12.3586,1121.3,55.027,115.726,915.419,39.1441,63.9138,26.2601,9.39698,18.0712,34.6685,37.8289,467.853,14.861,48.2747,55.0931,57.5293,92.8546,4796.01,33.1815,34.4123,168.515,30.7729,10.2807,30.7731,977.493,26.8195,41.5063,543.223,348.785,84.715,35.6242,31.2242,24.3837,59.2471,14.6771,9.3104,15.8927,26.9408,283.837,15.3169,432.253,389.334,88.2766,145.501,76.6513,71.1378,557.209,502.717,53.761,6.1154,15.4252,40.6239,123.434,20.6436,11.2345,353.956,25.9604,106.094,45.6335,18.2016,23.2904,170.389,477.503,179.259,17.6911,15.3358,66.383,1478.81,11.6098,1199.67,95.3543,175.44,117.899,422.036,472.492,44.2583,58.3838,29.3647,191.529,97.3027,30.8933,63.9531,20.6755,49.2506,164.78,13.2622,406.157,511.608,568.671,1083.21,18.4943,93.454,48.4712,6.81415,24.2987,278.494,409.398,17.1297,17.682,401.358,13.8597,61.7419,104.89,58.5282,23.2668,128.094,942.756,1172.3,9.93903,272.579,55.7209,41.0669,29.3077,22.7695,86.4559,104.48,17.1459,8.85981,198.723,24.3997,689.487,18.6399,1952.44,1770.3,39.1344,13.1887,37.9683,85.9217,168.35,37.3756,217.82,302.649,9.1494,Autism
59.2929,21.416,34.3697,29.0269,47.3715,19.4975,7.54934,5.65608,23.913,6.67766,38.8265,184.501,23.4153,16.0234,18.2724,8.54933,37.707,51.8999,53.1301,35.8753,13.6047,33.3849,110.603,12.4996,22.651,224.159,497.824,23.9535,13.8235,20.1903,55.511,7.39304,52.9369,59.1241,56.8423,59.2324,16.3112,39.083,48.8403,53.5981,2237.95,243.313,237.933,15.8737,65.0798,68.1128,87.093,144.694,43.3668,10.6907,72.6947,107.582,40.0736,18.7713,12.8972,51.7752,83.4078,16.5145,10.0924,53.6016,246.741,18.9409,25.1278,8.89398,11.0672,102.562,16.5008,1228.97,36.7868,140.942,506.536,37.946,68.749,37.9852,10.154,25.1489,39.6724,49.1464,283.595,14.8337,84.7854,70.0351,62.3542,137.184,3518.95,40.4665,36.8505,138.835,28.2663,15.8991,37.7583,478.302,23.5536,55.2389,300.425,191.819,87.1019,37.2484,34.9496,25.2042,74.9193,17.9575,9.35288,18.7094,34.2878,227.735,16.9278,368.7,349.194,112.937,107.995,103.228,54.3724,79.308,360.365,61.4087,5.97535,18.4793,40.2267,140.926,24.2612,12.8523,423.138,33.5324,123.355,57.3559,14.3782,20.6436,141.668,309.243,166.737,12.3814,19.69,72.7134,1081.22,10.4207,1637.14,58.8668,128.303,211.725,124.478,449.417,56.4897,64.0734,24.4765,143.968,98.695,50.3714,72.66,25.8981,74.0791,72.5163,11.7125,233.201,433.308,545.152,1149.21,27.6141,125.422,59.024,8.16797,15.4542,306.971,366.252,21.5482,16.0979,306.51,16.2639,65.3135,113.081,44.8139,27.8287,56.9372,616.821,979.181,12.2052,153.324,57.9956,60.4957,41.718,31.5994,72.6868,110.045,26.7372,8.28953,142.803,26.1684,291.837,18.7713,1173.69,1131.27,66.2142,12.5153,46.4635,114.967,120.345,50.278,132.915,250.138,11.962,Autism
66.003,12.8978,38.9133,25.3445,44.5842,17.0053,7.98898,5.351,18.1743,7.02677,37.2243,129.793,21.7184,16.6313,17.4138,8.68925,36.0951,48.3287,47.2083,43.1432,10.6821,47.4495,125.607,27.0548,17.922,393.475,297.709,35.7021,11.713,26.2221,49.2172,6.72785,48.9617,75.584,57.059,62.6014,16.7694,33.9229,51.0392,52.1806,1962.6,163.014,252.392,16.0582,72.3613,70.5819,82.96,163.22,71.2979,10.1529,47.4384,89.2675,27.6239,17.3429,8.73766,42.1433,125.938,17.6602,8.83309,56.6764,223.487,15.6093,22.8262,8.93345,9.54763,116.197,15.8496,938.622,37.3564,98.2527,673.863,36.6704,72.0579,27.925,12.0447,16.5243,38.9018,46.971,242.084,15.9555,55.6003,66.5973,66.3594,131.673,3341.29,43.5937,29.1407,167.701,29.1804,13.9142,40.4716,527.62,17.779,59.2997,255.205,189.428,79.6255,42.3729,35.3055,21.4225,70.8046,20.4396,8.94777,19.9394,36.1889,225.706,23.9842,358.552,202.614,117.279,154.473,102.703,72.2994,74.4104,333.037,64.9575,6.21647,17.4627,39.0571,146.324,18.7358,16.0832,329.093,28.4628,119.263,46.3637,18.5455,19.1767,131.197,192.212,116.832,12.9877,26.3226,69.8236,1084.82,9.3565,1470.84,56.1826,141.998,166.77,182.304,388.761,48.1591,56.8706,30.138,201.494,70.9025,48.7693,54.2459,25.5372,57.7938,88.4822,19.2713,212.276,347.917,475.251,644.753,20.1385,134.064,75.4198,6.49735,20.1842,273.043,256.167,22.3176,20.7253,256.844,18.7452,78.2657,106.449,49.7311,26.2222,57.5433,465.243,1348.18,11.2317,119.799,83.0939,32.2528,34.4997,21.2207,75.9773,100.01,20.7848,10.3853,112.41,26.9873,353.108,18.6289,1000.62,826.654,53.0147,13.7787,35.3178,103.545,143.734,38.2278,96.5644,209.936,10.0711,Autism
61.4533,14.5943,33.8623,33.0581,53.7035,14.0019,7.91399,5.38044,15.535,7.12842,39.4226,189.605,23.9165,15.1094,26.0909,10.8445,30.7279,42.4822,31.1329,30.2904,15.9484,48.6066,143.856,17.567,15.4911,374.549,400.199,27.2946,12.241,31.5332,47.4489,8.59474,54.8747,56.7006,66.8382,52.6208,16.4936,35.3293,46.1169,50.2179,2724.22,204.004,341.911,12.3591,56.1275,56.3935,74.9199,191.502,65.189,10.7163,58.9952,66.2139,34.04,20.7898,10.1521,50.5639,60.5643,24.6759,11.7616,55.5898,223.29,16.647,19.2717,9.17441,11.432,162.358,19.1816,1614.25,42.6723,127.019,1195.32,34.7796,76.4291,31.8347,12.1651,19.0039,45.105,29.9304,324.919,20.5877,46.1524,85.5564,45.9508,120.217,4519.92,28.9398,27.2805,148.997,36.77,12.693,37.061,847.747,21.3834,31.6546,558.506,179.069,92.0729,54.9535,23.4791,20.6969,75.4312,20.7897,8.80063,20.1444,34.1192,200.816,14.4354,590.259,391.7,92.7908,158.328,66.1729,66.6808,168.826,417.834,53.5902,5.6586,15.3095,54.5434,191.525,22.7643,10.5348,287.373,29.431,85.25,39.1915,14.4177,16.4599,168.588,323.296,119.17,9.07252,18.4255,59.4266,1129.26,10.3934,1075.55,84.8978,169.079,133.384,368.693,468.372,35.4269,72.026,37.3254,254.13,100.191,29.1026,45.4699,19.891,38.4897,125.515,13.188,279.576,456.279,447.002,835.865,21.8247,85.933,65.3968,8.2394,13.2413,177.719,316.531,22.4124,10.9817,289.051,12.2759,61.6292,88.0856,65.3591,20.0464,72.1034,1203.72,1374.52,11.4918,262.279,47.5824,44.7552,19.8401,24.089,95.3795,111.763,24.1186,15.5577,124.477,25.2851,457.289,9.55529,1029.33,1234.39,40.7701,12.025,32.6788,81.5392,101.558,38.5312,245.89,177.918,8.99146,Autism
53.7015,22.781,30.5396,34.7879,42.3393,13.0744,9.47501,5.76292,16.6979,8.08601,32.6712,236.462,19.4123,14.6087,17.2562,7.60911,30.9149,32.2303,44.9439,35.3143,12.5387,40.86,157.653,14.178,16.7864,458.635,417.324,30.6309,15.3771,40.9336,36.4387,7.01728,40.6644,53.0582,30.6787,60.7486,16.0787,24.7681,48.6234,41.4873,2482.68,239.992,301.644,13.1763,61.5181,68.6088,66.0686,204.601,79.3967,10.4454,54.0567,76.8757,26.5346,20.1552,9.51302,63.6016,66.6034,16.2139,9.73773,64.1703,316.141,19.3861,22.4572,11.5125,11.7979,169.414,11.3172,1218.81,54.5959,141.021,795.746,42.9059,59.9423,29.7218,10.6958,21.7791,51.1569,44.5843,410.929,18.026,84.4936,55.2599,50.8951,132.421,3939.07,22.7867,31.575,129.984,38.197,10.5095,29.1935,715.431,22.8666,39.191,389.54,219.867,102.482,38.5215,30.4657,20.7074,68.3656,16.7864,8.46806,13.1417,29.3958,240.182,20.2964,463.792,432.303,97.9412,124.367,86.9579,73.8873,235.878,383.249,64.5752,6.18365,16.6972,47.5795,187.383,20.7543,12.2113,385.809,21.2462,112.199,49.3564,19.2908,20.1924,175.387,393.36,175.92,13.697,18.8183,52.0851,1393.53,11.0416,1277.99,86.1878,142.764,169.789,346.358,473.435,57.2796,62.6381,26.1316,221.598,107.806,37.4146,50.2564,27.9576,49.1235,130.303,14.2674,348.037,452.597,576.897,902.457,21.1773,108.619,51.3175,6.72022,18.7962,314.435,348.987,19.3452,15.9848,291.025,15.768,57.276,82.912,64.7634,25.3887,94.2082,681.493,1241.72,9.92186,130.342,51.508,48.9074,34.9085,17.5774,78.4547,99.7409,17.614,10.8205,173.862,26.8077,593.403,15.3247,1642.24,1425.66,56.1071,11.5158,33.7824,100.137,138.771,40.8704,290.573,261.693,13.3547,Autism
57.4873,21.3846,36.2957,29.759,51.9493,17.4436,9.7126,5.2775,19.0127,7.82421,40.9757,190.918,18.4324,12.7409,26.046,12.7217,33.3344,43.2471,44.2436,38.5853,13.6023,40.0701,169.691,20.0111,19.4835,337.536,373.888,34.0987,13.0858,62.9723,50.8774,7.19232,57.3192,72.2079,61.7782,70.6214,18.5644,34.5997,59.9214,80.5895,1838.39,187.937,210.141,20.275,79.8003,99.7657,83.0009,209.866,59.9745,17.48,59.2189,89.2449,34.1012,21.9113,8.94319,48.486,102.979,18.7334,10.3745,59.7081,234.691,23.6532,25.5891,10.1188,7.75323,128.023,15.1535,1179.63,48.9281,113.836,716.652,40.9889,75.4772,35.3685,9.11985,20.2482,48.1819,40.3964,378.698,13.7828,52.3769,77.1993,65.53,108.634,3659.02,45.6434,31.5494,142.809,30.5214,11.5425,36.6985,682,23.9711,49.9354,429.145,208.786,99.3621,41.8928,35.1656,21.2855,67.3666,25.9877,11.8378,16.4175,38.3545,221.659,22.1085,349.934,278.678,122.79,121.694,126.606,68.5758,218.362,430.999,73.3046,5.81598,16.3472,34.5687,114.678,22.7723,10.5959,299.714,33.9739,111.765,49.7177,15.8064,17.2208,120.82,295.476,150.884,13.8527,24.0311,57.0697,1399.88,10.8331,1197.91,74.2424,144.029,174.059,255.156,434.684,60.3966,48.8064,24.4303,176.108,73.9812,42.7924,68.6757,24.8327,48.2826,107.467,15.3502,265.032,433.103,472.542,775.266,22.7723,113.112,62.9884,7.07872,17.4436,263.405,309.166,18.6014,26.9861,249.057,21.3908,81.8073,90.9923,67.0389,26.8161,46.8974,634.757,1151.43,12.9231,190.48,74.3027,52.2448,37.5227,28.6809,74.3644,116.391,23.2556,10.6522,152.867,29.3214,432.913,25.5934,968.75,1061.48,59.9214,11.8957,39.7835,108.125,111.408,44.7111,197.788,209.365,12.5534,Autism
63.3852,22.5028,38.6676,29.2493,55.2338,17.4141,6.84089,6.20473,12.9126,6.56199,27.5009,221.134,22.0967,17.8149,24.9786,8.03195,24.8288,39.4741,32.6602,30.5649,9.46314,61.8083,140.516,14.9545,11.03,373.311,366.255,21.6971,13.9821,26.9137,37.4737,8.03318,54.2258,66.9409,27.9087,65.8386,15.0307,32.4323,45.9109,68.1736,3095.19,193.712,328.739,14.9096,65.2406,86.1429,73.5842,133.099,50.5935,9.68861,61.1256,98.7412,36.1554,21.3342,10.6105,39.4405,83.8034,20.3895,10.315,49.9632,260.233,22.001,24.4362,8.2826,9.64482,66.825,16.3525,1535.48,58.3232,142.701,1114.13,36.3038,56.0753,29.8495,10.5005,15.8943,42.5375,33.2697,271.17,22.3768,49.6598,88.6082,56.5859,119.644,4456.02,29.8116,36.8162,165.941,36.9575,14.2572,31.8561,1060.19,31.0709,63.6612,635.125,173.441,123.575,37.0369,30.4696,24.3997,63.5885,18.9677,9.87811,19.8069,34.4547,189.029,20.1611,459.229,351.463,120.874,136.952,83.1371,52.7246,116.049,420.032,65.6293,5.21841,20.1304,26.8601,112.433,26.1131,14.131,281.101,22.431,100.642,53.3622,14.9428,24.2737,202.271,418.634,106.036,11.3683,24.8682,58.9559,1016.4,10.3934,1245.43,74.5433,181.577,140.54,367.136,557.982,30.4455,49.5705,29.3397,327.693,91.6918,40.2298,68.9043,17.9278,36.3441,166.098,14.735,285.426,427.389,424.675,854.437,27.9722,103.656,57.3866,7.80863,23.2662,280.135,263.384,26.7533,17.7582,349.558,24.5019,61.3498,107.487,77.9817,37.5639,79.2577,868.838,1055.18,13.0129,303.494,66.6984,62.7365,24.2375,22.0753,93.2249,97.7214,23.751,9.13901,96.3762,15.8791,385.833,15.2828,667.565,1172.79,60.7758,12.8066,26.1591,87.5624,137.944,38.4825,203.179,165.994,14.5655,Autism
81.2623,20.3197,44.3485,28.0176,63.2605,16.018,8.26856,5.46421,19.1622,7.17016,40.1152,195.402,32.3925,17.2502,20.5973,9.81146,53.6474,47.2398,44.6292,46.8087,11.6398,47.1727,141.427,23.7686,21.8472,403.31,291.215,32.3911,12.1745,52.8822,52.6853,8.48973,61.0139,79.2536,46.9839,73.8313,16.3384,29.7879,55.272,74.7981,2616.37,190.198,251.666,15.638,70.4218,87.1919,108.339,138.879,62.6807,14.9947,73.1379,107.643,33.9837,24.9634,11.1479,55.1874,91.041,21.0274,9.44983,31.4738,191.792,18.2613,22.8687,9.35593,10.8271,81.6383,16.6232,1075.97,45.3166,107.616,1017.9,40.8543,74.1791,34.759,7.92772,12.7765,38.7844,48.2876,409.916,18.0245,57.2541,91.8493,66.0303,154.741,4008.51,50.7691,51.1259,139.415,26.7395,9.76472,30.5175,543.152,20.878,62.261,351.342,195.079,129.437,49.9348,35.4641,24.1455,81.5849,19.5006,8.9407,19.8944,35.8232,204.153,20.9661,436.166,354.967,150.214,167.909,104.938,51.9009,136.386,355.6,75.4145,5.93293,18.4349,31.214,144.552,20.0512,12.6819,359.741,30.8216,134.251,52.704,15.754,28.8344,161.938,356.756,119.827,11.8389,24.3361,66.4649,1615.37,9.41261,1187.52,79.3073,132.279,209.927,357.295,461.715,64.7019,52.2972,26.5161,189.608,121.161,47.0052,50.6057,26.984,56.066,100.371,14.6776,257.13,412.878,473.426,757.61,28.0176,118.967,67.3938,7.04635,17.8323,233.763,271.612,19.574,18.5649,287.465,15.9258,64.4001,93.0177,60.098,24.3083,65.3141,805.923,1134.6,10.7188,161.027,93.7388,56.7911,39.71,30.5256,74.1255,104.364,26.0559,8.68156,108.248,25.7056,604.588,22.0483,1029.84,1178.07,55.8464,14.6321,38.6374,133.674,114.048,54.1015,209.818,184.823,10.7516,Autism
57.9735,17.1388,30.8501,28.0982,40.8921,14.0215,10.1838,4.45804,17.6227,5.81196,35.9929,165.566,22.2169,17.0114,30.2423,10.787,36.1128,38.0401,43.8008,40.5611,11.0552,50.2497,153.51,16.7041,17.7907,358.056,292.179,27.1871,12.8183,46.2439,58.009,7.66924,53.9896,65.69,47.3914,72.3908,17.641,31.789,52.0234,42.7306,2310.44,236.076,265.935,12.8131,78.8002,53.5673,72.1422,216.238,58.7485,11.8807,44.954,80.3495,30.9423,27.071,9.37001,69.3028,61.1514,16.9106,7.96954,58.5992,225.268,14.635,19.8707,10.0388,9.69915,86.0697,12.2321,1101.99,41.6815,110.391,929.447,35.4411,58.0381,34.7871,9.24001,20.2798,42.3621,32.1461,364.592,15.8459,60.8661,58.6699,63.6936,115.37,3890.74,32.1283,29.8885,168.569,24.5268,13.3495,29.7195,713.453,17.1388,52.8007,412.761,211.04,89.497,31.5322,27.8451,21.9627,61.3382,14.6237,7.97415,18.6744,36.9766,285.576,24.6033,397.744,342.052,89.9862,158.617,87.3842,70.0843,95.5448,444.303,72.1515,5.95154,15.8794,37.7782,171.562,19.4705,12.7925,361.809,28.7502,107.506,47.5709,18.0257,18.5849,143.562,288.324,115.218,14.2711,20.6074,54.5281,1284.29,10.2115,1288.16,72.5958,175.487,140.79,368.816,409.789,47.3169,59.3921,25.1463,222.726,79.1939,47.0535,53.537,23.3059,47.6158,142.913,18.7239,328.524,371.768,569.423,775.841,19.7061,117.12,58.2087,5.98626,13.3194,284.007,313.173,18.955,15.6581,254.859,16.7907,68.1323,96.8201,56.3254,26.3371,56.7376,766.642,1330.79,7.97419,141.966,58.0464,39.1615,33.6512,27.2448,65.9831,105.471,17.3115,8.64023,128.091,23.361,477.668,18.5308,1403.7,967.295,54.9511,12.3386,33.8771,73.2189,167.214,38.576,121.032,282.905,8.56201,Autism
59.0853,23.809,31.0281,35.3218,42.7744,13.0597,10.0058,4.61521,17.708,6.75722,37.0437,255.897,16.835,15.9384,24.0459,8.70438,30.8221,30.8221,50.1366,42.7952,14.4182,49.1818,150.346,12.7764,19.4959,509.978,414.625,24.2209,15.4605,65.0171,39.3689,6.40902,50.3475,55.9327,39.2201,51.919,19.5549,34.1861,52.1153,68.7326,2553.18,275.107,324.453,11.6505,60.6928,60.4455,61.3264,184.396,63.6435,11.4265,59.9623,78.5671,30.9445,31.7594,9.21034,70.532,73.4162,20.464,9.40598,48.4636,253.304,17.4279,17.9476,8.55243,11.8181,120.102,14.6611,1536.59,57.6804,130.451,1074.37,37.4984,53.5941,34.0728,10.8839,21.9683,57.8978,33.7834,389.364,17.7387,61.5034,64.666,58.172,115.014,4000.93,40.6732,35.9585,163.909,36.1901,11.9775,27.9299,836.308,21.2627,41.9454,612.311,241.616,101.525,38.2228,33.1815,22.8367,62.9275,16.253,10.351,18.7505,28.6646,234.692,16.902,480.734,348.145,108.106,155.564,80.377,68.4027,301.231,455.038,47.6544,5.52449,17.0984,43.445,166.96,21.5349,10.5267,421.677,26.7402,106.219,43.9503,20.1134,24.0451,188.366,534.478,148.638,13.0033,20.4049,66.8228,1651.14,10.2559,1236.67,88.1855,156.25,150.731,419.662,473.95,45.7812,61.7066,28.3758,235.297,115.849,37.2132,57.2908,24.2999,46.927,149.406,12.9192,295.661,431.356,625.477,881.851,24.0154,103.024,56.072,7.19234,24.9193,322.118,378.289,22.8724,16.3195,277.862,15.4389,55.9179,102.185,56.6477,21.2548,121.087,845.512,1495.79,8.53577,213.306,61.6681,51.1379,35.7514,32.0472,101.585,93.0232,15.8943,9.23798,177.624,24.1166,677.602,19.5649,1629.61,1259.68,50.749,11.4814,40.6418,92.7233,163.767,47.2256,217.137,283.509,14.1123,Autism
65.4685,19.8371,37.5156,27.7776,54.3604,12.6437,7.52334,5.51823,14.8054,6.424,25.389,250.924,17.8715,16.0167,21.7063,8.64953,31.3452,39.7337,49.4025,31.7226,8.62638,45.291,121.515,16.4587,16.9506,361.468,363.672,23.7692,14.5743,33.0554,49.4172,7.55912,49.7152,56.3991,32.499,59.805,13.8439,26.7789,46.0318,51.2137,2393.03,171.897,246.79,13.1454,63.3463,59.1422,66.7373,154.984,60.3438,12.5795,57.7975,79.0933,29.6416,21.8351,8.92664,62.4135,55.9662,19.8001,8.88004,89.4187,287.377,16.1046,21.1139,8.75544,9.55015,141.55,15.7572,1153.4,42.6085,118.056,647.168,33.676,64.2367,29.0171,10.8124,18.9307,54.9515,32.6154,359.62,17.8233,45.5622,61.9658,58.0962,133.21,3905.79,37.7878,33.1742,137.527,38.1902,12.1726,25.8952,731.216,20.1812,41.78,470.297,217.877,82.8255,38.702,28.9093,22.5935,63.3552,16.778,11.1308,14.5176,33.9743,254.41,19.7755,445.369,328.911,98.6278,136.45,89.5736,65.9646,307.574,322.876,51.8697,5.20272,17.2392,44.5714,155.576,24.6251,11.1212,346.84,29.0292,97.5273,51.4018,21.2166,20.1062,157.365,286.626,138.803,10.5082,17.2504,57.3598,1298.31,9.07428,1254.41,70.5496,136.356,157.746,340.478,432.644,35.5754,54.9476,33.1092,229.89,112.973,36.0488,56.8878,27.7433,42.864,100.932,15.5445,280.003,442.011,518.207,933.211,21.1506,89.7939,57.224,6.69414,38.7476,281.229,297.12,22.1859,16.2436,467.014,14.5712,52.3018,111.562,76.525,24.0343,60.386,751.517,1468.33,9.83809,121.391,49.4914,47.1399,27.8344,22.0673,70.7061,104.988,18.7645,12.5829,111.1,24.1215,499.667,14.8434,1111.92,1185.75,53.3495,13.0412,28.5569,89.236,142.175,46.9035,152.54,254.681,13.8136,Autism
42.3672,29.2153,30.8836,37.7702,40.2235,11.6878,8.48921,5.27916,16.1757,6.96991,32.5158,248.336,16.4783,12.6996,31.6284,9.10497,34.8229,35.3067,41.9238,39.3853,11.9878,40.712,158.095,13.6047,21.3871,577.928,456.549,19.4238,14.9388,54.7046,33.745,8.51104,42.6909,60.0287,33.6432,53.6291,22.8473,28.1605,44.7775,44.0451,2189.61,159.698,269.702,12.8879,54.9773,58.0378,62.3015,258.538,50.0647,13.4175,63.2693,72.6558,26.3828,22.3626,9.16494,65.9222,81.1711,21.8511,9.61942,70.2542,375.549,16.4073,20.1783,8.72631,11.1092,139.04,13.87,984.905,55.4418,121.193,678.177,32.5106,48.5074,32.1222,9.26777,23.5936,60.1677,37.2904,369.93,16.7232,58.1097,71.2979,52.9674,90.4286,4712.35,32.4334,35.7096,136.19,35.3645,11.6109,29.881,1033.13,27.0094,44.408,477.484,339.585,83.8258,27.7717,28.1042,25.4192,65.1713,16.169,9.23958,23.7452,32.8405,287.611,22.5529,470.946,556.072,103.802,134.792,85.2326,68.9969,350.307,453.689,48.804,6.23479,15.5604,39.7071,127.904,19.5111,8.97956,389.722,27.8352,91.2871,48.7418,13.3063,18.3276,245.048,381.911,164.724,11.1757,15.8205,69.0741,1460.83,14.0738,1384.34,123.566,159.253,123.008,301.307,556.746,42.8336,63.5158,26.1359,226.915,88.4658,38.9152,49.4368,20.9699,48.43,116.505,18.2558,370.55,436.007,503.169,781.635,25.8657,91.042,51.4004,6.54518,41.0589,320.657,350.044,17.9892,17.6626,354.176,16.076,45.8947,114.494,66.9764,18.7729,84.2377,766.373,1106.76,10.4698,158.643,53.2822,50.4959,28.5921,21.699,78.1717,100.986,16.2665,11.2981,190.465,26.3288,821.933,15.0369,1454.41,1311.77,57.2397,11.5418,33.9685,103.111,168.615,46.3321,322.453,279.127,11.8063,Autism
