240849_at,1556314_a_at,233846_at,242306_at,1554154_at,230291_s_at,238023_at,233443_at,1555548_at,224066_s_at,224370_s_at,235775_at,244630_at,228878_s_at,1553600_at,202063_s_at,223168_at,1560303_at,232421_at,244268_x_at,1567237_at,1558154_at,235072_s_at,217593_at,237643_at,221948_s_at,226573_at,215137_at,1555979_at,242366_at,236933_at,228933_at,1566690_at,208138_at,244070_at,204059_s_at,238821_at,207289_at,217413_s_at,224810_s_at,201181_at,237696_at,239657_x_at,244626_at,224133_at,217462_at,206827_s_at,236040_at,1567590_at,1569362_at,211171_s_at,1566577_at,237851_at,208819_at,225366_at,1557322_at,242180_at,221954_at,241458_at,233447_at,219461_at,1561928_s_at,209159_s_at,1555962_at,202056_at,209811_at,201489_at,239843_at,1563946_at,219355_at,208878_s_at,219495_s_at,234373_x_at,232189_at,227196_at,237707_at,234271_at,238245_at,229562_at,51158_at,207004_at,228405_at,237464_at,218979_at,204633_s_at,244494_at,1553235_at,232674_at,212848_s_at,233835_at,205486_at,242767_at,1552734_at,235889_at,234972_at,242980_at,230300_at,221676_s_at,243283_at,223888_s_at,211551_at,241361_at,217142_at,231541_s_at,228949_at,225363_at,207084_at,227618_at,1563327_a_at,1564876_s_at,212864_at,215372_x_at,208901_s_at,236849_at,236195_x_at,215507_x_at,241817_at,230514_s_at,216338_s_at,228757_at,230100_x_at,241556_at,226607_at,232076_at,204689_at,233439_at,220778_x_at,1553640_at,225013_at,235825_at,212799_at,239135_at,1561631_at,225880_at,235765_at,204108_at,233871_at,227728_at,230855_at,229482_at,235934_at,227738_s_at,211500_at,238476_at,228415_at,217597_x_at,1556228_a_at,233734_s_at,230978_at,225915_at,201056_at,201773_at,236577_at,244160_at,228412_at,229967_at,220615_s_at,238035_at,221840_at,216888_at,221408_x_at,210310_s_at,203769_s_at,234110_at,210445_at,233812_at,211445_x_at,236887_at,226115_at,238167_at,212342_at,213222_at,210341_at,202266_at,1555888_at,237234_at,1555687_a_at,202254_at,203080_s_at,219292_at,203232_s_at,209001_s_at,215636_at,236193_at,233381_at,206342_x_at,241771_at,216398_at,225024_at,222498_at,212839_s_at,1558588_at,241143_at,202822_at,217195_at,244779_at,222020_s_at,201315_x_at,1567068_at,244667_at,Class
48.5368,30.5798,26.7953,12.9298,29.7363,5.51988,13.4783,45.4686,31.4971,18.3483,5.63446,8.40138,25.5837,40.0611,38.6582,26.7315,236.83,8.01795,16.8086,152.804,12.7753,57.3545,578.579,32.3014,37.2112,39.4289,55.3261,58.1167,20.3199,458.552,58.7537,69.8132,61.0247,46.5548,16.4706,19.3175,15.9313,63.6816,65.1013,2877.18,258.534,15.3559,49.6457,8.40373,49.9857,29.8161,63.2266,30.9768,11.8653,7.40034,13.9784,27.1844,59.5795,1192.96,124.968,19.113,29.4201,318.368,57.0717,10.9257,15.4639,26.16,20.1897,55.1449,324.015,77.8346,948.724,228.166,68.1196,50.9377,434.96,66.5898,54.2278,34.9597,9.05886,12.7313,31.3277,32.9002,52.7807,22.5974,101.375,123.925,42.9271,214.965,638.047,17.025,29.1312,29.3016,57.9254,22.5956,149.474,13.9696,9.45502,15.1358,142.341,9.62803,55.5048,770.262,13.5329,25.3359,17.4125,34.1033,130.012,31.8053,272.056,4244.33,16.5811,461.83,16.0597,38.8963,416.835,117.827,764.795,35.838,59.9427,52.326,182.758,25.0193,599.884,59.6057,144.926,51.1575,125.344,82.7107,183.716,24.5551,69.0078,20.3024,19.4355,16.5903,482.33,1590.09,5.88392,171.278,25.4198,265.377,10.412,464.055,33.9699,24.1806,43.5603,150.724,101.807,364.248,290.843,85.8994,219.236,206.306,17.7118,56.4356,119.299,584.938,10.7988,41.8085,315.309,4097.76,239.841,506.564,1196.35,53.6504,25.4641,19.1451,41.5896,5.97695,10.2427,47.7233,1294.2,25.1868,152.709,91.3339,84.213,87.2753,14.4356,1634.5,427.682,48.3627,16.51,105.955,1020.76,146.355,425.951,1090.53,13.5104,371.256,61.0964,1001.44,16.2672,24.4205,139.008,168.807,10.2276,15.8656,32.7908,316.991,20.6773,68.5759,13.6243,15231.6,22.0547,51.532,Autism
54.4147,27.7328,40.7117,15.4454,25.0231,6.83787,11.4405,49.1736,31.4888,17.3635,5.08446,9.6993,47.9328,39.2082,31.2538,25.532,222.343,13.2835,13.3737,155.975,14.4036,38.2531,546.644,97.3663,34.735,52.2955,45.8117,75.8583,20.6414,465.75,31.0465,81.9277,49.5158,45.3919,16.4494,14.2279,10.8246,81.5049,70.1336,2880.69,225.726,14.7622,76.4616,10.2619,41.9871,38.0357,61.7629,31.5619,19.168,8.72008,16.0324,25.292,60.1558,1371.78,113.165,22.5852,39.1687,348.3,52.2086,9.46347,18.3955,26.7391,16.4794,45.355,258.349,60.9171,1096.54,212.098,74.1672,29.0561,313.792,65.1089,48.3373,23.5722,9.60511,10.0698,23.8065,58.2308,55.4438,20.9029,60.2989,143.778,30.7561,214.486,681.2,18.6208,22.7882,24.0926,56.7193,16.1083,173.05,14.6547,9.95897,16.6354,183.321,7.65628,40.1272,934.266,9.43367,32.6248,15.9003,39.7024,126.304,31.1741,477.922,4325.11,18.3312,467.711,15.9762,30.4149,538.967,95.3388,872.28,36.1455,63.3083,57.8078,178.005,22.5503,579.995,57.9766,140.753,64.3071,174.467,87.2579,243.857,35.9504,70.884,19.3693,21.9652,28.8256,479.385,1527.9,7.13368,131.007,22.8909,320.4,14.0121,328.949,33.877,23.6587,38.4663,117.368,79.5738,308.949,252.54,78.8658,215.258,176.443,15.792,55.4276,119.799,532.08,11.117,42.4412,299.88,4412.01,510.222,547.465,1644.76,61.2086,25.5014,21.0205,48.72,5.45317,10.0322,41.9724,1212.49,12.7976,140.338,76.0701,60.6805,92.3202,16.8811,1310.8,328.856,50.0009,18.1577,107.363,680.238,132.623,372.111,1095.98,12.9718,245.953,60.2989,1332.85,23.6896,24.0373,166.625,143.594,13.9534,13.3349,28.5134,268.357,18.9281,49.4777,14.0365,14343.2,18.3955,39.6213,Autism
50.9515,11.4847,35.8186,15.2616,32.5046,7.19278,20.1852,45.8491,43.0512,20.1848,5.48993,11.7459,38.1203,52.5976,37.568,16.4759,188.553,10.1096,15.2432,140.883,20.2457,57.0949,447.128,55.3099,44.5546,50.2343,53.9591,63.2801,32.345,382.732,49.1907,51.8356,60.4833,46.3509,19.8779,11.4329,9.75355,91.8464,79.6838,2284.53,191.16,15.3249,80.8282,9.78811,58.9356,31.4612,65.8769,27.5132,12.6543,7.2442,17.2095,46.844,59.4099,1026.28,102.946,18.6586,34.3191,256.294,43.8633,16.9456,16.8182,40.0383,18.9444,47.3313,253.836,60.7149,850.237,166.723,70.5685,29.5293,295.574,34.3769,65.6984,41.4599,10.3097,10.3358,36.5121,39.5008,81.3176,21.3927,115.81,112.156,29.7938,182.976,411.992,23.2028,34.0903,28.6045,59.9334,19.9141,151.694,15.1696,10.4065,21.6789,134.886,12.8246,38.1438,674.87,10.3668,22.3874,21.686,47.5247,159.585,35.2987,436.907,3689.78,16.7565,347.912,16.6126,51.106,433.952,129.447,817.698,21.4989,77.4674,59.4099,145.335,18.5696,323.323,65.2472,101.506,57.5871,133.878,92.0154,211.006,28.7277,112.881,20.1491,21.9489,22.1395,369.736,1624.35,8.00162,124.057,32.2848,151.696,12.2937,317.83,53.2141,26.7473,42.7471,183.874,108.746,294.997,255.09,99.9008,151.377,302.734,21.5267,32.252,74.3183,378.527,12.2117,49.6458,173.312,4474.62,329.624,388.871,1293.6,54.5013,41.9668,22.7586,53.9042,5.76325,11.6507,65.0982,1379.95,23.0307,72.9309,107.378,54.5286,87.3762,19.6567,1190.22,372.67,54.7159,13.915,77.833,579.301,93.8808,303.429,1264.34,13.8594,182.575,66.0913,714.654,26.4955,26.5314,111.437,117.639,7.98129,13.1154,42.6149,213.02,28.6523,55.5005,17.6888,12184.7,36.8231,59.7411,Autism
65.0321,24.7195,33.7673,12.5136,33.3041,6.44227,13.1205,38.6521,29.5877,18.2798,4.94495,10.838,35.123,46.4937,28.2783,26.3778,261.438,8.48613,16.0336,194.796,15.0231,44.0487,654.862,51.4983,39.1881,43.3298,45.9976,50.9616,21.2563,393.243,48.6509,40.273,65.5945,41.0193,18.1768,14.7618,14.2454,84.6814,59.7882,2674.38,245.511,13.2086,64.7719,8.05857,50.4168,24.8742,53.3358,29.1781,12.3586,9.15034,12.0791,37.8289,55.0931,1121.3,180.584,21.8968,34.4123,330.543,55.027,12.4779,14.861,26.2601,16.4834,48.2747,341.801,72.1352,915.419,284.732,65.2259,25.4344,467.853,64.7734,57.5293,39.1441,8.24097,8.91291,33.1815,41.5063,63.9138,17.3276,88.2766,92.8546,30.7729,348.785,543.223,20.6436,30.7731,31.2242,55.1999,24.3837,168.515,10.2807,10.8309,18.0712,123.434,9.3104,34.6685,977.493,9.39698,29.3647,15.3169,35.6242,145.501,26.9408,557.209,4796.01,15.4252,477.503,15.8927,30.8933,389.334,106.094,1083.21,26.8195,59.2471,45.6335,164.78,18.4943,432.253,53.761,179.259,63.9531,115.726,84.715,283.837,25.9604,76.6513,14.6771,17.1459,17.1297,502.717,1478.81,6.81415,198.723,33.6947,191.529,11.2345,353.956,44.2583,23.2668,49.2506,117.899,93.454,409.398,278.494,85.9217,170.389,231.723,23.2904,40.6239,97.3027,568.671,9.93903,37.3756,217.82,4897.94,422.036,472.492,1770.3,55.7209,29.3077,15.3358,41.0669,6.1154,12.2236,66.383,1199.67,18.2016,95.3543,103.599,71.1378,128.094,13.8597,1952.44,406.157,51.3405,13.2622,86.4559,689.487,145.616,515.741,1172.3,13.1887,297.85,61.7419,942.756,21.7143,19.3615,175.44,168.35,11.6098,20.9169,37.9683,232.635,21.0275,58.3838,17.682,15062.8,22.7695,39.1344,Autism
59.2929,21.416,34.3697,19.4975,29.0269,6.67766,23.913,47.3715,38.8265,23.4153,5.65608,7.54934,37.707,53.1301,51.8999,18.2724,184.501,8.54933,16.0234,110.603,12.4996,33.3849,224.159,56.8423,35.8753,55.511,59.2324,59.1241,23.9535,497.824,52.9369,20.1903,65.0798,48.8403,22.651,13.6047,13.8235,107.582,87.093,2237.95,243.313,18.9409,83.4078,10.0924,53.5981,39.083,72.6947,40.0736,16.5008,7.39304,15.8737,49.1464,70.0351,1228.97,102.562,16.3112,36.8505,237.933,36.7868,10.6907,14.8337,37.9852,16.5145,84.7854,246.741,53.6016,506.536,144.694,68.1128,18.7713,283.595,51.7752,62.3542,37.946,8.89398,12.8972,40.4665,55.2389,68.749,25.1278,112.937,137.184,28.2663,191.819,300.425,24.2612,37.7583,34.9496,43.3668,25.2042,138.835,15.8991,11.0672,25.1489,140.926,9.35288,39.6724,478.302,10.154,24.4765,16.9278,37.2484,107.995,34.2878,79.308,3518.95,18.4793,309.243,18.7094,50.3714,349.194,123.355,1149.21,23.5536,74.9193,57.3559,72.5163,27.6141,368.7,61.4087,166.737,72.66,140.942,87.1019,227.735,33.5324,103.228,17.9575,26.7372,21.5482,360.365,1081.22,8.16797,142.803,23.6252,143.968,12.8523,423.138,56.4897,27.8287,74.0791,211.725,125.422,366.252,306.971,114.967,141.668,356.476,20.6436,40.2267,98.695,545.152,12.2052,50.278,132.915,2409.6,124.478,449.417,1131.27,57.9956,41.718,19.69,60.4957,5.97535,14.9199,72.7134,1637.14,14.3782,58.8668,127.204,54.3724,56.9372,16.2639,1173.69,233.201,82.1758,11.7125,72.6868,291.837,157.271,263.079,979.181,12.5153,128.346,65.3135,616.821,20.5375,23.0263,128.303,120.345,10.4207,12.4364,46.4635,248.42,25.0405,64.0734,16.0979,12415.6,31.5994,66.2142,Autism
66.003,12.8978,38.9133,17.0053,25.3445,7.02677,18.1743,44.5842,37.2243,21.7184,5.351,7.98898,36.0951,47.2083,48.3287,17.4138,129.793,8.68925,16.6313,125.607,27.0548,47.4495,393.475,57.059,43.1432,49.2172,62.6014,75.584,35.7021,297.709,48.9617,26.2221,72.3613,51.0392,17.922,10.6821,11.713,89.2675,82.96,1962.6,163.014,15.6093,125.938,8.83309,52.1806,33.9229,47.4384,27.6239,15.8496,6.72785,16.0582,46.971,66.5973,938.622,116.197,16.7694,29.1407,252.392,37.3564,10.1529,15.9555,27.925,17.6602,55.6003,223.487,56.6764,673.863,163.22,70.5819,17.3429,242.084,42.1433,66.3594,36.6704,8.93345,8.73766,43.5937,59.2997,72.0579,22.8262,117.279,131.673,29.1804,189.428,255.205,18.7358,40.4716,35.3055,71.2979,21.4225,167.701,13.9142,9.54763,16.5243,146.324,8.94777,38.9018,527.62,12.0447,30.138,23.9842,42.3729,154.473,36.1889,74.4104,3341.29,17.4627,192.212,19.9394,48.7693,202.614,119.263,644.753,17.779,70.8046,46.3637,88.4822,20.1385,358.552,64.9575,116.832,54.2459,98.2527,79.6255,225.706,28.4628,102.703,20.4396,20.7848,22.3176,333.037,1084.82,6.49735,112.41,27.1604,201.494,16.0832,329.093,48.1591,26.2222,57.7938,166.77,134.064,256.167,273.043,103.545,131.197,254.537,19.1767,39.0571,70.9025,475.251,11.2317,38.2278,96.5644,3608.97,182.304,388.761,826.654,83.0939,34.4997,26.3226,32.2528,6.21647,13.3788,69.8236,1470.84,18.5455,56.1826,119.733,72.2994,57.5433,18.7452,1000.62,212.276,65.3968,19.2713,75.9773,353.108,140.968,241.296,1348.18,13.7787,268.564,78.2657,465.243,24.3153,36.4556,141.998,143.734,9.3565,13.3275,35.3178,171.197,25.1284,56.8706,20.7253,13391.3,21.2207,53.0147,Autism
61.4533,14.5943,33.8623,14.0019,33.0581,7.12842,15.535,53.7035,39.4226,23.9165,5.38044,7.91399,30.7279,31.1329,42.4822,26.0909,189.605,10.8445,15.1094,143.856,17.567,48.6066,374.549,66.8382,30.2904,47.4489,52.6208,56.7006,27.2946,400.199,54.8747,31.5332,56.1275,46.1169,15.4911,15.9484,12.241,66.2139,74.9199,2724.22,204.004,16.647,60.5643,11.7616,50.2179,35.3293,58.9952,34.04,19.1816,8.59474,12.3591,29.9304,85.5564,1614.25,162.358,16.4936,27.2805,341.911,42.6723,10.7163,20.5877,31.8347,24.6759,46.1524,223.29,55.5898,1195.32,191.502,56.3935,20.7898,324.919,50.5639,45.9508,34.7796,9.17441,10.1521,28.9398,31.6546,76.4291,19.2717,92.7908,120.217,36.77,179.069,558.506,22.7643,37.061,23.4791,65.189,20.6969,148.997,12.693,11.432,19.0039,191.525,8.80063,45.105,847.747,12.1651,37.3254,14.4354,54.9535,158.328,34.1192,168.826,4519.92,15.3095,323.296,20.1444,29.1026,391.7,85.25,835.865,21.3834,75.4312,39.1915,125.515,21.8247,590.259,53.5902,119.17,45.4699,127.019,92.0729,200.816,29.431,66.1729,20.7897,24.1186,22.4124,417.834,1129.26,8.2394,124.477,24.4261,254.13,10.5348,287.373,35.4269,20.0464,38.4897,133.384,85.933,316.531,177.719,81.5392,168.588,214.733,16.4599,54.5434,100.191,447.002,11.4918,38.5312,245.89,4055.07,368.693,468.372,1234.39,47.5824,19.8401,18.4255,44.7552,5.6586,10.2018,59.4266,1075.55,14.4177,84.8978,78.3461,66.6808,72.1034,12.2759,1029.33,279.576,40.9212,13.188,95.3795,457.289,114.362,254.931,1374.52,12.025,205.487,61.6292,1203.72,16.9017,26.6359,169.079,101.558,10.3934,20.7898,32.6788,182.658,20.7897,72.026,10.9817,14806.7,24.089,40.7701,Autism
53.7015,22.781,30.5396,13.0744,34.7879,8.08601,16.6979,42.3393,32.6712,19.4123,5.76292,9.47501,30.9149,44.9439,32.2303,17.2562,236.462,7.60911,14.6087,157.653,14.178,40.86,458.635,30.6787,35.3143,36.4387,60.7486,53.0582,30.6309,417.324,40.6644,40.9336,61.5181,48.6234,16.7864,12.5387,15.3771,76.8757,66.0686,2482.68,239.992,19.3861,66.6034,9.73773,41.4873,24.7681,54.0567,26.5346,11.3172,7.01728,13.1763,44.5843,55.2599,1218.81,169.414,16.0787,31.575,301.644,54.5959,10.4454,18.026,29.7218,16.2139,84.4936,316.141,64.1703,795.746,204.601,68.6088,20.1552,410.929,63.6016,50.8951,42.9059,11.5125,9.51302,22.7867,39.191,59.9423,22.4572,97.9412,132.421,38.197,219.867,389.54,20.7543,29.1935,30.4657,79.3967,20.7074,129.984,10.5095,11.7979,21.7791,187.383,8.46806,51.1569,715.431,10.6958,26.1316,20.2964,38.5215,124.367,29.3958,235.878,3939.07,16.6972,393.36,13.1417,37.4146,432.303,112.199,902.457,22.8666,68.3656,49.3564,130.303,21.1773,463.792,64.5752,175.92,50.2564,141.021,102.482,240.182,21.2462,86.9579,16.7864,17.614,19.3452,383.249,1393.53,6.72022,173.862,29.7891,221.598,12.2113,385.809,57.2796,25.3887,49.1235,169.789,108.619,348.987,314.435,100.137,175.387,304.658,20.1924,47.5795,107.806,576.897,9.92186,40.8704,290.573,3292.37,346.358,473.435,1425.66,51.508,34.9085,18.8183,48.9074,6.18365,8.8184,52.0851,1277.99,19.2908,86.1878,101.953,73.8873,94.2082,15.768,1642.24,348.037,48.2496,14.2674,78.4547,593.403,157.33,316.295,1241.72,11.5158,312.636,57.276,681.493,21.0321,24.9962,142.764,138.771,11.0416,15.1118,33.7824,251.094,20.8597,62.6381,15.9848,14107.8,17.5774,56.1071,Autism
57.4873,21.3846,36.2957,17.4436,29.759,7.82421,19.0127,51.9493,40.9757,18.4324,5.2775,9.7126,33.3344,44.2436,43.2471,26.046,190.918,12.7217,12.7409,169.691,20.0111,40.0701,337.536,61.7782,38.5853,50.8774,70.6214,72.2079,34.0987,373.888,57.3192,62.9723,79.8003,59.9214,19.4835,13.6023,13.0858,89.2449,83.0009,1838.39,187.937,23.6532,102.979,10.3745,80.5895,34.5997,59.2189,34.1012,15.1535,7.19232,20.275,40.3964,77.1993,1179.63,128.023,18.5644,31.5494,210.141,48.9281,17.48,13.7828,35.3685,18.7334,52.3769,234.691,59.7081,716.652,209.866,99.7657,21.9113,378.698,48.486,65.53,40.9889,10.1188,8.94319,45.6434,49.9354,75.4772,25.5891,122.79,108.634,30.5214,208.786,429.145,22.7723,36.6985,35.1656,59.9745,21.2855,142.809,11.5425,7.75323,20.2482,114.678,11.8378,48.1819,682,9.11985,24.4303,22.1085,41.8928,121.694,38.3545,218.362,3659.02,16.3472,295.476,16.4175,42.7924,278.678,111.765,775.266,23.9711,67.3666,49.7177,107.467,22.7723,349.934,73.3046,150.884,68.6757,113.836,99.3621,221.659,33.9739,126.606,25.9877,23.2556,18.6014,430.999,1399.88,7.07872,152.867,27.4666,176.108,10.5959,299.714,60.3966,26.8161,48.2826,174.059,113.112,309.166,263.405,108.125,120.82,276.706,17.2208,34.5687,73.9812,472.542,12.9231,44.7111,197.788,3608.64,255.156,434.684,1061.48,74.3027,37.5227,24.0311,52.2448,5.81598,14.7031,57.0697,1197.91,15.8064,74.2424,127.191,68.5758,46.8974,21.3908,968.75,265.032,62.0016,15.3502,74.3644,432.913,129.137,335.902,1151.43,11.8957,272.111,81.8073,634.757,29.7633,35.0948,144.029,111.408,10.8331,16.9771,39.7835,178.809,35.1662,48.8064,26.9861,11797.6,28.6809,59.9214,Autism
63.3852,22.5028,38.6676,17.4141,29.2493,6.56199,12.9126,55.2338,27.5009,22.0967,6.20473,6.84089,24.8288,32.6602,39.4741,24.9786,221.134,8.03195,17.8149,140.516,14.9545,61.8083,373.311,27.9087,30.5649,37.4737,65.8386,66.9409,21.6971,366.255,54.2258,26.9137,65.2406,45.9109,11.03,9.46314,13.9821,98.7412,73.5842,3095.19,193.712,22.001,83.8034,10.315,68.1736,32.4323,61.1256,36.1554,16.3525,8.03318,14.9096,33.2697,88.6082,1535.48,66.825,15.0307,36.8162,328.739,58.3232,9.68861,22.3768,29.8495,20.3895,49.6598,260.233,49.9632,1114.13,133.099,86.1429,21.3342,271.17,39.4405,56.5859,36.3038,8.2826,10.6105,29.8116,63.6612,56.0753,24.4362,120.874,119.644,36.9575,173.441,635.125,26.1131,31.8561,30.4696,50.5935,24.3997,165.941,14.2572,9.64482,15.8943,112.433,9.87811,42.5375,1060.19,10.5005,29.3397,20.1611,37.0369,136.952,34.4547,116.049,4456.02,20.1304,418.634,19.8069,40.2298,351.463,100.642,854.437,31.0709,63.5885,53.3622,166.098,27.9722,459.229,65.6293,106.036,68.9043,142.701,123.575,189.029,22.431,83.1371,18.9677,23.751,26.7533,420.032,1016.4,7.80863,96.3762,20.0168,327.693,14.131,281.101,30.4455,37.5639,36.3441,140.54,103.656,263.384,280.135,87.5624,202.271,203.193,24.2737,26.8601,91.6918,424.675,13.0129,38.4825,203.179,3961.33,367.136,557.982,1172.79,66.6984,24.2375,24.8682,62.7365,5.21841,10.5911,58.9559,1245.43,14.9428,74.5433,97.7214,52.7246,79.2577,24.5019,667.565,285.426,43.8319,14.735,93.2249,385.833,86.5598,257.658,1055.18,12.8066,162.82,61.3498,868.838,16.5806,24.1138,181.577,137.944,10.3934,12.4624,26.1591,380.286,16.7407,49.5705,17.7582,13182.2,22.0753,60.7758,Autism
81.2623,20.3197,44.3485,16.018,28.0176,7.17016,19.1622,63.2605,40.1152,32.3925,5.46421,8.26856,53.6474,44.6292,47.2398,20.5973,195.402,9.81146,17.2502,141.427,23.7686,47.1727,403.31,46.9839,46.8087,52.6853,73.8313,79.2536,32.3911,291.215,61.0139,52.8822,70.4218,55.272,21.8472,11.6398,12.1745,107.643,108.339,2616.37,190.198,18.2613,91.041,9.44983,74.7981,29.7879,73.1379,33.9837,16.6232,8.48973,15.638,48.2876,91.8493,1075.97,81.6383,16.3384,51.1259,251.666,45.3166,14.9947,18.0245,34.759,21.0274,57.2541,191.792,31.4738,1017.9,138.879,87.1919,24.9634,409.916,55.1874,66.0303,40.8543,9.35593,11.1479,50.7691,62.261,74.1791,22.8687,150.214,154.741,26.7395,195.079,351.342,20.0512,30.5175,35.4641,62.6807,24.1455,139.415,9.76472,10.8271,12.7765,144.552,8.9407,38.7844,543.152,7.92772,26.5161,20.9661,49.9348,167.909,35.8232,136.386,4008.51,18.4349,356.756,19.8944,47.0052,354.967,134.251,757.61,20.878,81.5849,52.704,100.371,28.0176,436.166,75.4145,119.827,50.6057,107.616,129.437,204.153,30.8216,104.938,19.5006,26.0559,19.574,355.6,1615.37,7.04635,108.248,57.4123,189.608,12.6819,359.741,64.7019,24.3083,56.066,209.927,118.967,271.612,233.763,133.674,161.938,274.461,28.8344,31.214,121.161,473.426,10.7188,54.1015,209.818,3121.54,357.295,461.715,1178.07,93.7388,39.71,24.3361,56.7911,5.93293,12.6844,66.4649,1187.52,15.754,79.3073,157.355,51.9009,65.3141,15.9258,1029.84,257.13,74.6917,14.6776,74.1255,604.588,119.102,296.87,1134.6,14.6321,122.264,64.4001,805.923,24.3593,33.6318,132.279,114.048,9.41261,13.8344,38.6374,180.429,24.0173,52.2972,18.5649,12628.4,30.5256,55.8464,Autism
57.9735,17.1388,30.8501,14.0215,28.0982,5.81196,17.6227,40.8921,35.9929,22.2169,4.45804,10.1838,36.1128,43.8008,38.0401,30.2423,165.566,10.787,17.0114,153.51,16.7041,50.2497,358.056,47.3914,40.5611,58.009,72.3908,65.69,27.1871,292.179,53.9896,46.2439,78.8002,52.0234,17.7907,11.0552,12.8183,80.3495,72.1422,2310.44,236.076,14.635,61.1514,7.96954,42.7306,31.789,44.954,30.9423,12.2321,7.66924,12.8131,32.1461,58.6699,1101.99,86.0697,17.641,29.8885,265.935,41.6815,11.8807,15.8459,34.7871,16.9106,60.8661,225.268,58.5992,929.447,216.238,53.5673,27.071,364.592,69.3028,63.6936,35.4411,10.0388,9.37001,32.1283,52.8007,58.0381,19.8707,89.9862,115.37,24.5268,211.04,412.761,19.4705,29.7195,27.8451,58.7485,21.9627,168.569,13.3495,9.69915,20.2798,171.562,7.97415,42.3621,713.453,9.24001,25.1463,24.6033,31.5322,158.617,36.9766,95.5448,3890.74,15.8794,288.324,18.6744,47.0535,342.052,107.506,775.841,17.1388,61.3382,47.5709,142.913,19.7061,397.744,72.1515,115.218,53.537,110.391,89.497,285.576,28.7502,87.3842,14.6237,17.3115,18.955,444.303,1284.29,5.98626,128.091,24.3629,222.726,12.7925,361.809,47.3169,26.3371,47.6158,140.79,117.12,313.173,284.007,73.2189,143.562,221.898,18.5849,37.7782,79.1939,569.423,7.97419,38.576,121.032,3046.89,368.816,409.789,967.295,58.0464,33.6512,20.6074,39.1615,5.95154,10.5546,54.5281,1288.16,18.0257,72.5958,100.533,70.0843,56.7376,16.7907,1403.7,328.524,54.9723,18.7239,65.9831,477.668,157.364,317.281,1330.79,12.3386,243.574,68.1323,766.642,21.5605,25.5695,175.487,167.214,10.2115,16.2998,33.8771,149.031,27.4226,59.3921,15.6581,11796,27.2448,54.9511,Autism
59.0853,23.809,31.0281,13.0597,35.3218,6.75722,17.708,42.7744,37.0437,16.835,4.61521,10.0058,30.8221,50.1366,30.8221,24.0459,255.897,8.70438,15.9384,150.346,12.7764,49.1818,509.978,39.2201,42.7952,39.3689,51.919,55.9327,24.2209,414.625,50.3475,65.0171,60.6928,52.1153,19.4959,14.4182,15.4605,78.5671,61.3264,2553.18,275.107,17.4279,73.4162,9.40598,68.7326,34.1861,59.9623,30.9445,14.6611,6.40902,11.6505,33.7834,64.666,1536.59,120.102,19.5549,35.9585,324.453,57.6804,11.4265,17.7387,34.0728,20.464,61.5034,253.304,48.4636,1074.37,184.396,60.4455,31.7594,389.364,70.532,58.172,37.4984,8.55243,9.21034,40.6732,41.9454,53.5941,17.9476,108.106,115.014,36.1901,241.616,612.311,21.5349,27.9299,33.1815,63.6435,22.8367,163.909,11.9775,11.8181,21.9683,166.96,10.351,57.8978,836.308,10.8839,28.3758,16.902,38.2228,155.564,28.6646,301.231,4000.93,17.0984,534.478,18.7505,37.2132,348.145,106.219,881.851,21.2627,62.9275,43.9503,149.406,24.0154,480.734,47.6544,148.638,57.2908,130.451,101.525,234.692,26.7402,80.377,16.253,15.8943,22.8724,455.038,1651.14,7.19234,177.624,25.2118,235.297,10.5267,421.677,45.7812,21.2548,46.927,150.731,103.024,378.289,322.118,92.7233,188.366,249.819,24.0451,43.445,115.849,625.477,8.53577,47.2256,217.137,3630.52,419.662,473.95,1259.68,61.6681,35.7514,20.4049,51.1379,5.52449,12.1327,66.8228,1236.67,20.1134,88.1855,93.4843,68.4027,121.087,15.4389,1629.61,295.661,53.6181,12.9192,101.585,677.602,153.77,381.496,1495.79,11.4814,285.366,55.9179,845.512,15.5156,24.2114,156.25,163.767,10.2559,16.5384,40.6418,249.24,19.7553,61.7066,16.3195,14053.5,32.0472,50.749,Autism
