240849_at,1556314_a_at,233846_at,1563946_at,217593_at,228878_s_at,244268_x_at,238035_at,233443_at,230291_s_at,215137_at,1558154_at,1553600_at,241458_at,227356_at,242306_at,235775_at,1554154_at,228933_at,233871_at,237643_at,1566690_at,209159_s_at,242980_at,208819_at,224370_s_at,241170_at,237707_at,221948_s_at,238023_at,232421_at,230300_at,1557446_x_at,223168_at,217462_at,202254_at,219495_s_at,242366_at,219461_at,223167_s_at,217413_s_at,1555979_at,233546_at,1567590_at,210341_at,207084_at,234411_x_at,235889_at,208878_s_at,204059_s_at,226607_at,235072_s_at,236933_at,1555962_at,1560797_s_at,201773_at,210387_at,233835_at,226774_at,1557322_at,242180_at,219355_at,1565662_at,224810_s_at,224066_s_at,1555548_at,224287_at,1560303_at,213345_at,51158_at,216338_s_at,218979_at,210445_at,236193_at,232674_at,241361_at,203769_s_at,237851_at,226806_s_at,229562_at,229967_at,201181_at,202063_s_at,1561928_s_at,238821_at,216888_at,243283_at,227196_at,1552729_at,236660_at,1562910_at,244630_at,215636_at,219455_at,227618_at,219594_at,228949_at,221954_at,204108_at,208138_at,206738_at,206329_at,205920_at,236040_at,225200_at,236398_s_at,228642_at,239402_at,233483_at,205803_s_at,1569362_at,230100_x_at,241819_at,239657_x_at,225915_at,228250_at,213222_at,221676_s_at,217142_at,204689_at,1556228_a_at,225142_at,226137_at,215507_x_at,211171_s_at,206827_s_at,210956_at,1561631_at,1553569_at,226466_s_at,216398_at,232829_at,239847_at,218729_at,238476_at,234750_at,205486_at,225013_at,212864_at,1561459_at,1564876_s_at,226115_at,222020_s_at,243111_at,216794_at,234271_at,207004_at,228835_at,221958_s_at,241817_at,1566577_at,236849_at,238469_at,224133_at,1553235_at,223888_s_at,222498_at,228415_at,226298_at,237696_at,209056_s_at,225880_at,221840_at,239135_at,209001_s_at,232104_at,242767_at,215372_x_at,202056_at,226512_at,244070_at,203097_s_at,1563453_at,225366_at,228757_at,213261_at,233734_s_at,224975_at,91682_at,225363_at,201972_at,233447_at,234110_at,216566_at,234373_x_at,228405_at,232076_at,230532_at,1565733_at,1552415_a_at,239843_at,235038_at,211500_at,214857_at,205416_s_at,238245_at,235934_at,241143_at,227112_at,202822_at,Class
65.0321,24.7195,33.7673,65.2259,51.4983,46.4937,194.796,472.492,38.6521,6.44227,50.9616,44.0487,28.2783,55.027,708.865,12.5136,10.838,33.3041,40.273,11.2345,39.1881,65.5945,16.4834,9.3104,1121.3,4.94495,6.60697,8.91291,43.3298,13.1205,16.0336,34.6685,18.7176,261.438,24.8742,86.4559,64.7734,393.243,14.861,145.912,59.7882,21.2563,8.94214,12.3586,13.8597,15.4252,33.5026,18.0712,467.853,14.7618,115.726,654.862,48.6509,48.2747,16.7955,568.671,298.756,24.3837,141.14,21.8968,34.4123,25.4344,85.9514,2674.38,18.2798,29.5877,30.7731,8.48613,48.4712,17.3276,432.253,348.785,12.2236,297.85,31.2242,35.6242,41.0669,55.0931,26.4876,63.9138,4897.94,245.511,26.3778,26.2601,14.2454,55.7209,9.39698,8.24097,54.8982,28.7576,28.3615,35.123,13.1887,19.2315,477.503,323.663,557.209,330.543,191.529,41.0193,44.3504,23.154,173.511,29.1781,384.622,98.4097,315.423,10.4711,78.8563,7.83241,9.15034,179.259,66.081,64.7719,40.6239,28.912,128.094,977.493,145.501,283.837,170.389,136.009,72.098,45.6335,12.0791,53.3358,18.7646,6.81415,12673.5,255.361,19.3615,272.579,7.75187,221.505,409.398,28.0977,168.515,17.1459,389.334,12.4083,30.8933,95.3543,17.682,50.1606,24.3997,33.1815,88.2766,55.9891,591.96,164.78,37.8289,26.8195,180.895,50.4168,30.7731,29.3647,168.35,278.494,227.813,13.2086,354.815,198.723,1770.3,1478.81,1172.3,56.4397,10.2807,106.094,341.801,104.89,18.1768,1094.82,26.0566,180.584,53.761,674.255,231.723,20.6755,50.7048,4796.01,2639.74,12.4779,6.1154,11.3715,57.5293,92.8546,84.715,137.805,11.2025,14.649,284.732,10.4731,93.454,106.935,40.3578,41.5063,49.2506,37.9683,490.79,232.635,Autism
59.2929,21.416,34.3697,68.1128,56.8423,53.1301,110.603,449.417,47.3715,6.67766,59.1241,33.3849,51.8999,36.7868,455.895,19.4975,7.54934,29.0269,20.1903,12.8523,35.8753,65.0798,16.5145,9.35288,1228.97,5.65608,8.07473,12.8972,55.511,23.913,16.0234,39.6724,16.6106,184.501,39.083,72.6868,51.7752,497.824,14.8337,129.378,87.093,23.9535,9.89061,16.5008,16.2639,18.4793,33.7153,25.1489,283.595,13.6047,140.942,224.159,52.9369,84.7854,11.9373,545.152,302.226,25.2042,158.719,16.3112,36.8505,18.7713,101.383,2237.95,23.4153,38.8265,27.5015,8.54933,59.024,25.1278,368.7,191.819,14.9199,128.346,34.9496,37.2484,60.4957,70.0351,30.0737,68.749,2409.6,243.313,18.2724,37.9852,13.8235,57.9956,10.154,8.89398,60.4957,16.3512,32.7283,37.707,12.5153,21.7423,309.243,237.567,79.308,237.933,143.968,48.8403,58.0054,26.3579,37.1607,40.0736,342.727,58.1885,245.467,9.72251,74.8038,8.19175,7.39304,166.737,56.442,83.4078,40.2267,17.5441,56.9372,478.302,107.995,227.735,141.668,109.223,81.4655,57.3559,15.8737,72.6947,19.9662,8.16797,12792.5,408.413,23.0263,153.324,7.06978,165.781,366.252,24.8533,138.835,26.7372,349.194,18.5337,50.3714,58.8668,16.0979,57.2387,26.1684,40.4665,112.937,66.7123,137.184,72.5163,49.1464,23.5536,55.0034,53.5981,37.7583,24.4765,120.345,306.971,152.208,18.9409,313.985,142.803,1131.27,1081.22,979.181,61.6012,15.8991,123.355,246.741,113.081,22.651,690.399,29.5984,102.562,61.4087,752.867,356.476,25.8981,47.9787,3518.95,1669.97,10.6907,5.97535,8.15955,62.3542,137.184,87.1019,94.2125,13.7264,16.3507,144.694,10.0235,125.422,163.71,33.3822,55.2389,74.0791,46.4635,431.625,248.42,Autism
66.003,12.8978,38.9133,70.5819,57.059,47.2083,125.607,388.761,44.5842,7.02677,75.584,47.4495,48.3287,37.3564,393.279,17.0053,7.98898,25.3445,26.2221,16.0832,43.1432,72.3613,17.6602,8.94777,938.622,5.351,6.87409,8.73766,49.2172,18.1743,16.6313,38.9018,17.3559,129.793,33.9229,75.9773,42.1433,297.709,15.9555,156.872,82.96,35.7021,7.89344,15.8496,18.7452,17.4627,37.8381,16.5243,242.084,10.6821,98.2527,393.475,48.9617,55.6003,11.4649,475.251,198.782,21.4225,120.738,16.7694,29.1407,17.3429,113.799,1962.6,21.7184,37.2243,36.3166,8.68925,75.4198,22.8262,358.552,189.428,13.3788,268.564,35.3055,42.3729,32.2528,66.5973,30.5447,72.0579,3608.97,163.014,17.4138,27.925,11.713,83.0939,12.0447,8.93345,60.231,22.3438,35.1451,36.0951,13.7787,21.1175,192.212,224.105,74.4104,252.392,201.494,51.0392,62.336,21.9043,37.7314,27.6239,270.562,77.4487,134.235,11.2014,54.7856,8.42776,6.72785,116.832,72.1291,125.938,39.0571,16.6882,57.5433,527.62,154.473,225.706,131.197,72.14,51.9671,46.3637,16.0582,47.4384,22.8997,6.49735,12846.3,462.453,36.4556,119.799,9.09927,205.837,256.167,26.7968,167.701,20.7848,202.614,20.6339,48.7693,56.1826,20.7253,55.191,26.9873,43.5937,117.279,57.3907,93.156,88.4822,46.971,17.779,52.6772,52.1806,40.4716,30.138,143.734,273.043,204.464,15.6093,226.739,112.41,826.654,1084.82,1348.18,60.1047,13.9142,119.263,223.487,106.449,17.922,675.523,27.7415,116.197,64.9575,361.637,254.537,25.5372,51.7971,3341.29,1422.74,10.1529,6.21647,11.4829,66.3594,131.673,79.6255,96.4309,12.3286,16.5607,163.22,11.857,134.064,176.542,24.3081,59.2997,57.7938,35.3178,560.676,171.197,Autism
61.4533,14.5943,33.8623,56.3935,66.8382,31.1329,143.856,468.372,53.7035,7.12842,56.7006,48.6066,42.4822,42.6723,977.72,14.0019,7.91399,33.0581,31.5332,10.5348,30.2904,56.1275,24.6759,8.80063,1614.25,5.38044,7.02355,10.1521,47.4489,15.535,15.1094,45.105,15.8514,189.605,35.3293,95.3795,50.5639,400.199,20.5877,127.826,74.9199,27.2946,7.62359,19.1816,12.2759,15.3095,34.8659,19.0039,324.919,15.9484,127.019,374.549,54.8747,46.1524,17.1469,447.002,52.7023,20.6969,170.934,16.4936,27.2805,20.7898,76.4291,2724.22,23.9165,39.4226,35.4707,10.8445,65.3968,19.2717,590.259,179.069,10.2018,205.487,23.4791,54.9535,44.7552,85.5564,37.6324,76.4291,4055.07,204.004,26.0909,31.8347,12.241,47.5824,12.1651,9.17441,50.2586,26.9046,17.9837,30.7279,12.025,19.4228,323.296,335.723,168.826,341.911,254.13,46.1169,50.4858,26.0261,99.9378,34.04,334.193,124.04,423.595,11.7406,63.2289,8.6357,8.59474,119.17,87.6953,60.5643,54.5434,22.9649,72.1034,847.747,158.328,200.816,168.588,90.389,41.8776,39.1915,12.3591,58.9952,15.9606,8.2394,12673.5,321.514,26.6359,262.279,8.60542,310.981,316.531,20.246,148.997,24.1186,391.7,15.4986,29.1026,84.8978,10.9817,44.728,25.2851,28.9398,92.7908,47.4409,160.969,125.515,29.9304,21.3834,108.264,50.2179,37.061,37.3254,101.558,177.719,184.161,16.647,297.853,124.477,1234.39,1129.26,1374.52,40.6445,12.693,85.25,223.29,88.0856,15.4911,866.565,20.4241,162.358,53.5902,929.004,214.733,19.891,40.2903,4519.92,2060.14,10.7163,5.6586,11.1722,45.9508,120.217,92.0729,120.004,12.1794,12.5358,191.502,8.90798,85.933,137.646,35.268,31.6546,38.4897,32.6788,698.898,182.658,Autism
53.7015,22.781,30.5396,68.6088,30.6787,44.9439,157.653,473.435,42.3393,8.08601,53.0582,40.86,32.2303,54.5959,741.655,13.0744,9.47501,34.7879,40.9336,12.2113,35.3143,61.5181,16.2139,8.46806,1218.81,5.76292,7.1751,9.51302,36.4387,16.6979,14.6087,51.1569,23.0806,236.462,24.7681,78.4547,63.6016,417.324,18.026,158.597,66.0686,30.6309,8.42416,11.3172,15.768,16.6972,31.3586,21.7791,410.929,12.5387,141.021,458.635,40.6644,84.4936,15.4046,576.897,615.698,20.7074,140.277,16.0787,31.575,20.1552,80.3873,2482.68,19.4123,32.6712,30.0596,7.60911,51.3175,22.4572,463.792,219.867,8.8184,312.636,30.4657,38.5215,48.9074,55.2599,34.8519,59.9423,3292.37,239.992,17.2562,29.7218,15.3771,51.508,10.6958,11.5125,55.5826,30.4782,27.1474,30.9149,11.5158,19.1884,393.36,318.416,235.878,301.644,221.598,48.6234,67.7707,18.783,61.5182,26.5346,389.595,109.156,351.713,8.61216,80.1958,8.13384,7.01728,175.92,60.3072,66.6034,47.5795,27.5125,94.2082,715.431,124.367,240.182,175.387,91.0331,74.7211,49.3564,13.1763,54.0567,16.4478,6.72022,11971.2,353.7,24.9962,130.342,8.4036,210.647,348.987,24.0858,129.984,17.614,432.303,14.8642,37.4146,86.1878,15.9848,51.1974,26.8077,22.7867,97.9412,63.4073,234.083,130.303,44.5843,22.8666,103.006,41.4873,29.1935,26.1316,138.771,314.435,214.807,19.3861,320.126,173.862,1425.66,1393.53,1241.72,61.5229,10.5095,112.199,316.141,82.912,16.7864,961.815,21.4029,169.414,64.5752,675.612,304.658,27.9576,42.7186,3939.07,2018.8,10.4454,6.18365,7.88909,50.8951,132.421,102.482,100.117,12.5746,13.7716,204.601,10.391,108.619,149.603,45.4664,39.191,49.1235,33.7824,681.451,251.094,Autism
57.4873,21.3846,36.2957,99.7657,61.7782,44.2436,169.691,434.684,51.9493,7.82421,72.2079,40.0701,43.2471,48.9281,461.244,17.4436,9.7126,29.759,62.9723,10.5959,38.5853,79.8003,18.7334,11.8378,1179.63,5.2775,7.87485,8.94319,50.8774,19.0127,12.7409,48.1819,27.0829,190.918,34.5997,74.3644,48.486,373.888,13.7828,170.798,83.0009,34.0987,8.78542,15.1535,21.3908,16.3472,41.9923,20.2482,378.698,13.6023,113.836,337.536,57.3192,52.3769,9.39949,472.542,108.818,21.2855,136.138,18.5644,31.5494,21.9113,122.568,1838.39,18.4324,40.9757,39.1576,12.7217,62.9884,25.5891,349.934,208.786,14.7031,272.111,35.1656,41.8928,52.2448,77.1993,33.4546,75.4772,3608.64,187.937,26.046,35.3685,13.0858,74.3027,9.11985,10.1188,50.4166,28.0631,26.1767,33.3344,11.8957,30.8875,295.476,273.871,218.362,210.141,176.108,59.9214,46.5224,25.9336,45.9837,34.1012,324.534,61.7685,148.739,12.9167,64.1801,9.77481,7.19232,150.884,80.5872,102.979,34.5687,22.4328,46.8974,682,121.694,221.659,120.82,89.4118,86.2313,49.7177,20.275,59.2189,20.5887,7.07872,11824.3,341.236,35.0948,190.48,7.49469,184.761,309.166,29.2787,142.809,23.2556,278.678,19.9766,42.7924,74.2424,26.9861,68.2356,29.3214,45.6434,122.79,39.778,230.885,107.467,40.3964,23.9711,94.6482,80.5895,36.6985,24.4303,111.408,263.405,209.866,23.6532,279.205,152.867,1061.48,1399.88,1151.43,60.7029,11.5425,111.765,234.691,90.9923,19.4835,763.555,18.7464,128.023,73.3046,473.192,276.706,24.8327,47.4111,3659.02,2421.61,17.48,5.81598,18.2373,65.53,108.634,99.3621,84.1341,12.03,14.727,209.866,15.3439,113.112,114.456,36.3188,49.9354,48.2826,39.7835,478.173,178.809,Autism
63.3852,22.5028,38.6676,86.1429,27.9087,32.6602,140.516,557.982,55.2338,6.56199,66.9409,61.8083,39.4741,58.3232,535.135,17.4141,6.84089,29.2493,26.9137,14.131,30.5649,65.2406,20.3895,9.87811,1535.48,6.20473,8.34534,10.6105,37.4737,12.9126,17.8149,42.5375,18.0638,221.134,32.4323,93.2249,39.4405,366.255,22.3768,117.98,73.5842,21.6971,6.67796,16.3525,24.5019,20.1304,41.1634,15.8943,271.17,9.46314,142.701,373.311,54.2258,49.6598,9.29088,424.675,165.481,24.3997,207.866,15.0307,36.8162,21.3342,129.492,3095.19,22.0967,27.5009,64.9668,8.03195,57.3866,24.4362,459.229,173.441,10.5911,162.82,30.4696,37.0369,62.7365,88.6082,28.7151,56.0753,3961.33,193.712,24.9786,29.8495,13.9821,66.6984,10.5005,8.2826,62.7131,23.5499,37.6546,24.8288,12.8066,26.8117,418.634,312.478,116.049,328.739,327.693,45.9109,70.5886,24.8785,51.8104,36.1554,311.386,103.359,514.952,14.1282,59.1803,7.05665,8.03318,106.036,52.1341,83.8034,26.8601,20.6246,79.2577,1060.19,136.952,189.029,202.271,100.176,63.5896,53.3622,14.9096,61.1256,21.3851,7.80863,10647.9,392.173,24.1138,303.494,8.92357,219.263,263.384,29.8961,165.941,23.751,351.463,17.9555,40.2298,74.5433,17.7582,55.4984,15.8791,29.8116,120.874,51.2627,208.486,166.098,33.2697,31.0709,81.3368,68.1736,31.8561,29.3397,137.944,280.135,152.462,22.001,321.886,96.3762,1172.79,1016.4,1055.18,55.0338,14.2572,100.642,260.233,107.487,11.03,796.768,32.4997,66.825,65.6293,984.532,203.193,17.9278,61.8731,4456.02,1783.53,9.68861,5.21841,9.25329,56.5859,119.644,123.575,81.9398,13.38,20.7839,133.099,9.00698,103.656,157.325,34.4192,63.6612,36.3441,26.1591,605.406,380.286,Autism
81.2623,20.3197,44.3485,87.1919,46.9839,44.6292,141.427,461.715,63.2605,7.17016,79.2536,47.1727,47.2398,45.3166,511.456,16.018,8.26856,28.0176,52.8822,12.6819,46.8087,70.4218,21.0274,8.9407,1075.97,5.46421,7.30728,11.1479,52.6853,19.1622,17.2502,38.7844,29.9005,195.402,29.7879,74.1255,55.1874,291.215,18.0245,154.876,108.339,32.3911,7.10298,16.6232,15.9258,18.4349,42.5542,12.7765,409.916,11.6398,107.616,403.31,61.0139,57.2541,14.2193,473.426,74.1054,24.1455,167.767,16.3384,51.1259,24.9634,135.149,2616.37,32.3925,40.1152,39.7572,9.81146,67.3938,22.8687,436.166,195.079,12.6844,122.264,35.4641,49.9348,56.7911,91.8493,29.9062,74.1791,3121.54,190.198,20.5973,34.759,12.1745,93.7388,7.92772,9.35593,58.484,27.5912,32.5933,53.6474,14.6321,22.2434,356.756,265.73,136.386,251.666,189.608,55.272,61.8684,19.9068,61.6503,33.9837,285.713,79.7578,122.79,11.5708,66.6718,7.99047,8.48973,119.827,68.3881,91.041,31.214,15.5425,65.3141,543.152,167.909,204.153,161.938,64.9001,64.9936,52.704,15.638,73.1379,16.3426,7.04635,13088.9,399.433,33.6318,161.027,7.35198,207.582,271.612,27.7772,139.415,26.0559,354.967,17.3022,47.0052,79.3073,18.5649,72.5883,25.7056,50.7691,150.214,48.3827,177.483,100.371,48.2876,20.878,59.2417,74.7981,30.5175,26.5161,114.048,233.763,185.388,18.2613,300.367,108.248,1178.07,1615.37,1134.6,79.2207,9.76472,134.251,191.792,93.0177,21.8472,766.497,23.6614,81.6383,75.4145,976.135,274.461,26.984,55.9251,4008.51,1830.84,14.9947,5.93293,9.26579,66.0303,154.741,129.437,71.4173,14.1708,16.9961,138.879,13.4673,118.967,176.476,27.8892,62.261,56.066,38.6374,531.552,180.429,Autism
57.9735,17.1388,30.8501,53.5673,47.3914,43.8008,153.51,409.789,40.8921,5.81196,65.69,50.2497,38.0401,41.6815,578.273,14.0215,10.1838,28.0982,46.2439,12.7925,40.5611,78.8002,16.9106,7.97415,1101.99,4.45804,7.37014,9.37001,58.009,17.6227,17.0114,42.3621,21.9692,165.566,31.789,65.9831,69.3028,292.179,15.8459,194.392,72.1422,27.1871,6.48982,12.2321,16.7907,15.8794,33.7025,20.2798,364.592,11.0552,110.391,358.056,53.9896,60.8661,12.3386,569.423,164.018,21.9627,139.261,17.641,29.8885,27.071,93.8532,2310.44,22.2169,35.9929,36.6083,10.787,58.2087,19.8707,397.744,211.04,10.5546,243.574,27.8451,31.5322,39.1615,58.6699,30.109,58.0381,3046.89,236.076,30.2423,34.7871,12.8183,58.0464,9.24001,10.0388,55.1322,25.9313,25.3237,36.1128,12.3386,17.3568,288.324,285.608,95.5448,265.935,222.726,52.0234,54.3062,18.7073,75.9885,30.9423,350.168,58.9118,233.552,9.87509,68.9177,10.251,7.66924,115.218,65.2883,61.1514,37.7782,27.1871,56.7376,713.453,158.617,285.576,143.562,83.1491,59.8918,47.5709,12.8131,44.954,18.4068,5.98626,12473.3,354.056,25.5695,141.966,7.74518,263.612,313.173,24.5004,168.569,17.3115,342.052,15.2736,47.0535,72.5958,15.6581,62.1876,23.361,32.1283,89.9862,44.361,120.41,142.913,32.1461,17.1388,148.702,42.7306,29.7195,25.1463,167.214,284.007,192.24,14.635,297.794,128.091,967.295,1284.29,1330.79,54.5112,13.3495,107.506,225.268,96.8201,17.7907,746.811,30.0885,86.0697,72.1515,533.875,221.898,23.3059,47.8949,3890.74,1910.6,11.8807,5.95154,11.4965,63.6936,115.37,89.497,103.112,11.0003,12.7443,216.238,11.5817,117.12,151.706,34.174,52.8007,47.6158,33.8771,565.219,149.031,Autism
59.0853,23.809,31.0281,60.4455,39.2201,50.1366,150.346,473.95,42.7744,6.75722,55.9327,49.1818,30.8221,57.6804,811.582,13.0597,10.0058,35.3218,65.0171,10.5267,42.7952,60.6928,20.464,10.351,1536.59,4.61521,6.74981,9.21034,39.3689,17.708,15.9384,57.8978,18.818,255.897,34.1861,101.585,70.532,414.625,17.7387,203.478,61.3264,24.2209,7.12763,14.6611,15.4389,17.0984,31.1294,21.9683,389.364,14.4182,130.451,509.978,50.3475,61.5034,14.7843,625.477,97.7546,22.8367,168.543,19.5549,35.9585,31.7594,89.0572,2553.18,16.835,37.0437,45.3479,8.70438,56.072,17.9476,480.734,241.616,12.1327,285.366,33.1815,38.2228,51.1379,64.666,31.5393,53.5941,3630.52,275.107,24.0459,34.0728,15.4605,61.6681,10.8839,8.55243,47.3333,23.1779,25.9077,30.8221,11.4814,20.7356,534.478,316.442,301.231,324.453,235.297,52.1153,45.0469,20.48,71.9172,30.9445,343.504,71.6238,186.657,12.1008,59.8952,9.0254,6.40902,148.638,80.5412,73.4162,43.445,23.7545,121.087,836.308,155.564,234.692,188.366,93.1065,100.299,43.9503,11.6505,59.9623,18.447,7.19234,13636.5,318.122,24.2114,213.306,7.70012,191.199,378.289,27.9226,163.909,15.8943,348.145,18.7402,37.2132,88.1855,16.3195,54.5886,24.1166,40.6732,108.106,51.2237,285.572,149.406,33.7834,21.2627,95.2106,68.7326,27.9299,28.3758,163.767,322.118,201.441,17.4279,325.45,177.624,1259.68,1651.14,1495.79,50.823,11.9775,106.219,253.304,102.185,19.4959,932.08,23.0891,120.102,47.6544,916.919,249.819,24.2999,45.1025,4000.93,2142.38,11.4265,5.52449,8.28505,58.172,115.014,101.525,96.1142,10.8907,13.7209,184.396,12.2527,103.024,147.839,44.1263,41.9454,46.927,40.6418,718.006,249.24,Autism
65.4685,19.8371,37.5156,59.1422,32.499,49.4025,121.515,432.644,54.3604,6.424,56.3991,45.291,39.7337,42.6085,645.717,12.6437,7.52334,27.7776,33.0554,11.1212,31.7226,63.3463,19.8001,11.1308,1153.4,5.51823,6.49762,8.92664,49.4172,14.8054,16.0167,54.9515,17.7345,250.924,26.7789,70.7061,62.4135,363.672,17.8233,176.398,66.7373,23.7692,9.00369,15.7572,14.5712,17.2392,32.1478,18.9307,359.62,8.62638,118.056,361.468,49.7152,45.5622,11.3591,518.207,282.413,22.5935,155.717,13.8439,33.1742,21.8351,72.5535,2393.03,17.8715,25.389,33.1541,8.64953,57.224,21.1139,445.369,217.877,9.07914,115.733,28.9093,38.702,47.1399,61.9658,36.7588,64.2367,3304.21,171.897,21.7063,29.0171,14.5743,49.4914,10.8124,8.75544,47.1385,21.0299,22.5982,31.3452,13.0412,18.9297,286.626,293.656,307.574,246.79,229.89,46.0318,43.8912,21.9363,42.8326,29.6416,297.288,81.7375,174.073,11.0433,54.4888,10.2421,7.55912,138.803,77.3686,55.9662,44.5714,20.706,60.386,731.216,136.45,254.41,157.365,109.521,75.7755,51.4018,13.1454,57.7975,15.9563,6.69414,12955.1,390.062,22.7104,121.391,7.68003,211.16,297.12,27.8415,137.527,18.7645,328.911,14.4155,36.0488,70.5496,16.2436,47.9685,24.1215,37.7878,98.6278,61.0787,233.014,100.932,32.6154,20.1812,68.8443,51.2137,25.8952,33.1092,142.175,281.229,207.039,16.1046,320.051,111.1,1185.75,1298.31,1468.33,55.1729,12.1726,97.5273,287.377,111.562,16.9506,844.799,28.8669,141.55,51.8697,648.837,246.443,27.7433,45.4697,3905.79,1816.86,12.5795,5.20272,8.60784,58.0962,133.21,82.8255,95.5787,10.3952,13.4648,154.984,10.4584,89.7939,134.799,34.1292,41.78,42.864,28.5569,537.953,224.953,Autism
42.3672,29.2153,30.8836,58.0378,33.6432,41.9238,158.095,556.746,40.2235,6.96991,60.0287,40.712,35.3067,55.4418,569.905,11.6878,8.48921,37.7702,54.7046,8.97956,39.3853,54.9773,21.8511,9.23958,984.905,5.27916,6.59598,9.16494,33.745,16.1757,12.6996,60.1677,25.4333,248.336,28.1605,78.1717,65.9222,456.549,16.7232,254.596,62.3015,19.4238,6.78994,13.87,16.076,15.5604,28.6515,23.5936,369.93,11.9878,121.193,577.928,42.6909,58.1097,15.5431,503.169,193.705,25.4192,126.99,22.8473,35.7096,22.3626,81.7792,2189.61,16.4783,32.5158,32.8063,9.10497,51.4004,20.1783,470.946,339.585,10.9699,375.906,28.1042,27.7717,50.4959,71.2979,24.3184,48.5074,4929.17,159.698,31.6284,32.1222,14.9388,53.2822,9.26777,8.72631,41.5265,33.8468,24.4203,34.8229,11.5418,22.6959,381.911,335.597,350.307,269.702,226.915,44.7775,51.985,21.0884,75.1097,26.3828,336.801,126.107,386.062,12.6177,61.6596,9.65836,8.51104,164.724,79.8655,81.1711,39.7071,28.0974,84.2377,1033.13,134.792,287.611,245.048,118.501,95.1049,48.7418,12.8879,63.2693,19.4548,6.54518,12309.5,324.782,24.8492,158.643,8.68199,218.298,350.044,26.752,136.19,16.2665,556.072,16.3655,38.9152,123.566,17.6626,47.8274,26.3288,32.4334,103.802,58.1151,283.151,116.505,37.2904,27.0094,84.3209,44.0451,29.881,26.1359,168.615,320.657,201.247,16.4073,349.873,190.465,1311.77,1460.83,1106.76,53.3018,11.6109,91.2871,375.549,114.494,21.3871,1089.31,25.6868,139.04,48.804,420.006,216.959,20.9699,51.4796,4712.35,2350.32,13.4175,6.23479,15.0332,52.9674,90.4286,83.8258,114.945,11.0464,14.645,258.538,14.7898,91.042,113.861,31.7693,44.408,48.43,33.9685,518.61,196.44,Autism
58.617,26.69,35.9819,55.6083,48.8122,37.6223,166.218,508.618,54.0446,6.58328,61.1906,51.1338,30.9449,45.9947,640.429,14.3708,9.68133,35.7013,50.6505,13.1673,36.4179,60.5123,23.9246,8.96245,1693.44,5.67398,8.33056,9.56369,44.9728,17.2046,13.2807,44.3271,20.8528,269.858,30.6553,98.961,62.4387,519.374,21.9446,169.188,67.2819,17.2762,6.04208,15.7766,14.6628,14.5987,42.707,17.6691,390.244,11.915,155.189,444.987,41.6314,48.3193,14.7927,535.725,236.427,20.0226,184.13,15.3435,26.0878,21.7963,89.5493,2760.09,21.5527,29.7015,39.2653,9.63492,53.2776,19.9927,517.587,248.846,11.6476,286.383,24.0464,37.262,62.448,64.3318,26.9061,68.47,3658.79,170.787,27.7363,30.0833,14.2554,52.483,8.65219,8.35069,49.8831,23.3692,22.0184,26.7418,11.4645,17.308,396.111,388.647,143.129,301.622,232.837,46.8897,51.1218,24.1606,92.8916,27.7616,340.096,87.5039,285.388,9.3542,62.8756,7.08915,7.1059,154.049,107.831,68.2405,44.1274,23.7202,88.293,958.339,142.583,241.691,167.862,112.344,77.1958,50.1034,9.02194,68.7761,18.1169,6.82726,12922.2,289.433,21.9512,227.35,7.92506,265.317,265.11,24.8143,148.276,19.4124,502.296,14.1407,34.137,81.6976,16.3596,46.3348,21.3566,26.0947,91.8311,60.4944,197.026,128.854,30.105,24.3242,120.237,51.0694,30.3951,37.2601,142.973,221.611,205.334,14.0691,378.477,142.573,1550.23,1372.35,1254.1,47.2642,14.183,83.5216,212.492,98.8758,15.7798,824.558,15.2785,105.515,53.6447,1005.57,252.774,28.2915,42.341,4499.44,2370.03,10.8184,5.55244,9.63906,56.7294,106.464,85.9402,129.635,12.1507,15.8578,202.712,10.6842,99.0432,141.052,32.8748,46.4478,30.449,26.3191,539.855,214.991,Autism
